Source_ID,Source_Name,Source_Type,GEOID,FIPS_Code,Long,Lat,zoneID,County,City,Region
27013POTW01,Amboy WWTP,Public wastewater treatment,270131707001.0,13.0,-93.99633,44.164223,27013,BLUE EARTH,Mankato,Southwest
27015POTW01,Comfrey WWTP,Public wastewater treatment,270332701001.0,33.0,-94.904663,44.107513,27033,COTTONWOOD,Delton,Southwest
27019POTW01,Watertown WWTP,Public wastewater treatment,270190901002.0,19.0,-93.84227,44.970245,27019,CARVER,Watertown,Metro (7 County)
27021POTW01,Pine River Area Sanitary District,Public wastewater treatment,270219607001.0,21.0,-94.401024,46.70953,27021,CASS,Wilson,Northwest
27023POTW01,Montevideo WWTP,Public wastewater treatment,270239505001.0,23.0,-95.532921,45.003559,27023,CHIPPEWA,Grace,Southwest
27025POTW01,North Branch WWTP,Public wastewater treatment,270251103014.0,25.0,-92.97081,45.517853,27025,CHISAGO,North Branch,Central
27029POTW01,Gonvick WWTP,Public wastewater treatment,270290003004.0,29.0,-95.426178,47.694763,27029,CLEARWATER,Leon,Northwest
27031POTW01,Grand Marais WWTP,Public wastewater treatment,270314802001.0,31.0,-90.344597,47.752102,27031,COOK,West Cook,Northeast
27033POTW01,Windom WWTP,Public wastewater treatment,270332703001.0,33.0,-95.220863,43.936333,27033,COTTONWOOD,Springfield,Southwest
27035POTW01,Brainerd WWTP,Public wastewater treatment,270359513021.0,35.0,-94.233681,46.33741,27035,CROW WING,Baxter,Northwest
27037POTW01,Northfield WWTP,Public wastewater treatment,270370615021.0,37.0,-93.153069,44.48027,27037,DAKOTA,Greenvale,Metro (7 County)
27039POTW01,Dodge Center WWTP,Public wastewater treatment,270399502003.0,39.0,-92.849281,44.026169,27039,DODGE,Ashland,Southeast
27043POTW01,Winnebago WWTP,Public wastewater treatment,270434602002.0,43.0,-94.186989,43.769341,27043,FARIBAULT,Winnebago,Southwest
27045POTW01,Lanesboro WWTP,Public wastewater treatment,270459606001.0,45.0,-91.970604,43.722103,27045,FILLMORE,Carrolton,Southeast
27047POTW01,Emmons WWTP,Public wastewater treatment,270690902001.0,69.0,-96.975006,48.848221,27069,KITTSON,Hampden,Northwest
27049POTW01,Goodhue WWTP,Public wastewater treatment,270490801011.0,49.0,-92.537331,44.565357,27049,GOODHUE,Red Wing,Southeast
27053POTW01,Rogers WWTP,Public wastewater treatment,270530269092.0,53.0,-93.553024,45.18972,27053,HENNEPIN,Rogers,Metro (7 County)
27055POTW01,Caledonia WWTP,Public wastewater treatment,270550209003.0,55.0,-91.413788,43.626812,27055,HOUSTON,Crooked Creek,Southeast
27059POTW01,Cambridge WWTP,Public wastewater treatment,270591303012.0,59.0,-93.233093,45.566639,27059,ISANTI,Cambridge,Central
27061POTW01,Marble WWTP,Public wastewater treatment,270614810001.0,61.0,-93.295662,47.322281,27061,ITASCA,Greenway,Northeast
27063POTW01,Lakefield WWTP,Public wastewater treatment,270634802003.0,63.0,-95.174614,43.684734,27063,JACKSON,Weimer,Southwest
27065POTW01,Mora WWTP,Public wastewater treatment,270654804002.0,65.0,-93.297157,45.790771,27065,KANABEC,Brunswick,Central
27071POTW01,NKASD WWTP,Public wastewater treatment,270717902001.0,71.0,-93.430153,48.596577,27071,KOOCHICHING,Rainy Lake,Northeast
27073POTW01,Dawson WWTP,Public wastewater treatment,270731803001.0,73.0,-95.922386,44.945896,27073,LAC QUI PARLE,Baxter,Southwest
27075POTW01,Silver Bay WWTP,Public wastewater treatment,270753703003.0,75.0,-91.269981,47.295143,27075,LAKE,Silver Bay,Northeast
27077POTW01,Williams WWTP,Public wastewater treatment,270774604002.0,77.0,-94.955864,48.773407,27077,LAKE OF THE WOODS,Forest Area,Northwest
27079POTW01,Le Center WWTP,Public wastewater treatment,270799505001.0,79.0,-93.714005,44.386517,27079,LE SUEUR,Lexington,Southwest
27085POTW01,Brownton WWTP,Public wastewater treatment,270859505002.0,85.0,-94.342171,44.733345,27085,MCLEOD,Sumter,Central
27091POTW01,Welcome WWTP,Public wastewater treatment,270917902003.0,91.0,-94.619736,43.677959,27091,MARTIN,Welcome,Southwest
27093POTW01,Grove City WWTP,Public wastewater treatment,270935606001.0,93.0,-94.680908,45.156536,27093,MEEKER,Acton,Central
27095POTW01,Princeton WWTP,Public wastewater treatment,271410301021.0,141.0,-93.565102,45.546482,27141,SHERBURNE,Baldwin,Central
27097POTW01,Swanville WWTP,Public wastewater treatment,270977808003.0,97.0,-94.641762,45.91357,27097,MORRISON,Swanville,Northwest
27099POTW01,Adams WWTP,Public wastewater treatment,270990013002.0,99.0,-92.722496,43.565182,27099,MOWER,Marshall,Southeast
27103POTW01,Saint Peter WWTP,Public wastewater treatment,271034804003.0,103.0,-93.955162,44.324108,27103,NICOLLET,St. Peter,Southwest
27105POTW01,Worthington WWTP,Public wastewater treatment,271051054001.0,105.0,-95.583908,43.645103,27105,NOBLES,Worthington,Southwest
27107POTW01,Halstad WWTP,Public wastewater treatment,271079602001.0,107.0,-96.830254,47.350113,27107,NORMAN,Anthony,Northwest
27109POTW01,Stewartville WWTP,Public wastewater treatment,271090017032.0,109.0,-92.468964,44.061756,27109,OLMSTED,Cascade,Southeast
27111POTW01,Pelican Rapids WWTP,Public wastewater treatment,271119603002.0,111.0,-96.07814,46.569542,27111,OTTER TAIL,Pelican Rapids,Northwest
27117POTW01,Holland WWTP,Public wastewater treatment,271174601001.0,117.0,-96.185928,44.066547,27117,PIPESTONE,Grange,Southwest
27121POTW01,Starbuck WWTP,Public wastewater treatment,271219702002.0,121.0,-95.535377,45.612915,27121,POPE,White Bear Lake,Northwest
27129POTW01,Renville WWTP,Public wastewater treatment,271297904002.0,129.0,-95.177231,44.741787,27129,RENVILLE,Flora,Central
27131POTW01,Morristown WWTP,Public wastewater treatment,271310703005.0,131.0,-93.449066,44.226276,27131,RICE,Morristown,Southeast
27133POTW01,Luverne WWTP,Public wastewater treatment,271335703003.0,133.0,-96.205338,43.654484,27133,ROCK,Luverne,Southwest
27135POTW01,Springsteel Island Sanitary District,Public wastewater treatment,271359701002.0,135.0,-95.312143,48.946965,27135,ROSEAU,Warroad,Northwest
27137POTW01,Gilbert WWTP,Public wastewater treatment,271370136002.0,137.0,-92.403397,47.460625,27137,ST. LOUIS,Biwabik,Northeast
27139POTW01,New Prague WWTP,Public wastewater treatment,271390812001.0,139.0,-93.567986,44.561813,27139,SCOTT,Helena,Metro (7 County)
27141POTW01,Elk River WWTP,Public wastewater treatment,271410305023.0,141.0,-93.55941,45.299614,27141,SHERBURNE,Elk River,Central
27143POTW01,Arlington WWTP,Public wastewater treatment,271431704004.0,143.0,-94.070511,44.600403,27143,SIBLEY,Arlington,Southwest
27147POTW01,Blooming Prairie WWTP,Public wastewater treatment,270399504001.0,39.0,-92.985382,43.9356,27039,DODGE,Westfield,Southeast
27149POTW01,Hancock WWTP,Public wastewater treatment,271494803004.0,149.0,-95.788879,45.491241,27149,STEVENS,Hancock,Northwest
27151POTW01,Benson WWTP,Public wastewater treatment,271519602003.0,151.0,-95.614655,45.315929,27151,SWIFT,Torning,Southwest
27153POTW01,Bertha WWTP,Public wastewater treatment,271537902002.0,153.0,-95.021461,46.238281,27153,TODD,Bertha,Northwest
27157POTW01,Lake City WWTP,Public wastewater treatment,271574903001.0,157.0,-92.266525,44.447887,27157,WABASHA,Lake,Southeast
27159POTW01,Wadena WWTP,Public wastewater treatment,271119614002.0,111.0,-95.552765,46.442596,27111,OTTER TAIL,Otter Tail,Northwest
27161POTW01,Waseca WWTP,Public wastewater treatment,271617905002.0,161.0,-93.546928,44.07003,27161,WASECA,Waseca,Southwest
27169POTW01,Altura WWTP,Public wastewater treatment,271696701001.0,169.0,-91.959129,44.106636,27169,WINONA,Elba,Southeast
27171POTW01,Saint Michael WWTP,Public wastewater treatment,271711008024.0,171.0,-93.659042,45.198341,27171,WRIGHT,St. Michael,Central
27001POTW02,USCOE Sandy Lake,Public wastewater treatment,270017701002.0,1.0,-93.316338,46.724274,27001,AITKIN,Jevne,Northeast
27003POTW02,Flamingo Terrace Mobile Home Park,Public wastewater treatment,270030501153.0,3.0,-93.317017,45.330578,27003,ANOKA,Oak Grove,Metro (7 County)
27005POTW02,Forest Hills Golf & RV Resort WWTP,Public wastewater treatment,270054508001.0,5.0,-95.92586,46.84029,27005,BECKER,Audubon,Northwest
27009POTW02,New Pirates Cove WWTP,Public wastewater treatment,270090202052.0,9.0,-94.18194,45.67324,27009,BENTON,Watab,Central
27013POTW02,Saint Clair WWTP,Public wastewater treatment,270131713001.0,13.0,-93.85458,44.08097,27013,BLUE EARTH,McPherson,Southwest
27015POTW02,Springfield WWTP,Public wastewater treatment,270159606003.0,15.0,-94.962059,44.242588,27015,BROWN,Burnstown,Southwest
27019POTW02,Cologne WWTP,Public wastewater treatment,270190912022.0,19.0,-93.79142,44.770733,27019,CARVER,Benton,Metro (7 County)
27031POTW02,Bluefin Bay on Lake Superior WWTP,Public wastewater treatment,270314801001.0,31.0,-90.78035,47.60491,27031,COOK,Tofte,Northeast
27037POTW02,Vermillion WWTP,Public wastewater treatment,271370012001.0,137.0,-92.094551,46.801258,27137,ST. LOUIS,Duluth,Northeast
27039POTW02,Hayfield WWTP,Public wastewater treatment,270399504001.0,39.0,-92.859207,43.892326,27039,DODGE,Westfield,Southeast
27041POTW02,Alexandria Lakes Area Sanitary District,Public wastewater treatment,270414507011.0,41.0,-95.40802,45.879478,27041,DOUGLAS,Alexandria,Northwest
27043POTW02,Blue Earth WWTP,Public wastewater treatment,270434604001.0,43.0,-94.112595,43.645931,27043,FARIBAULT,Blue Earth City,Southwest
27045POTW02,Preston WWTP,Public wastewater treatment,270459604001.0,45.0,-92.09137,43.670769,27045,FILLMORE,Carimona,Southeast
27049POTW02,Kenyon WWTP,Public wastewater treatment,270490804002.0,49.0,-92.624313,44.400898,27049,GOODHUE,Goodhue,Southeast
27053POTW02,Greenfield WWTP,Public wastewater treatment,270530270011.0,53.0,-93.685852,45.086922,27053,HENNEPIN,Greenfield,Metro (7 County)
27059POTW02,Braham WWTP,Public wastewater treatment,270591302001.0,59.0,-93.177132,45.721935,27059,ISANTI,Stanchfield,Central
27061POTW02,Keewatin WWTP,Public wastewater treatment,270614805001.0,61.0,-93.071754,47.391239,27061,ITASCA,Northeast Itasca,Northeast
27073POTW02,Madison WWTP,Public wastewater treatment,270731801002.0,73.0,-96.194649,45.009739,27073,LAC QUI PARLE,Madison,Southwest
27079POTW02,Montgomery WWTP,Public wastewater treatment,270799503002.0,79.0,-93.58242,44.43755,27079,LE SUEUR,Montgomery,Southwest
27089POTW02,Viking WWTP,Public wastewater treatment,270890802003.0,89.0,-96.414905,48.220033,27089,MARSHALL,Viking,Northwest
27091POTW02,Truman WWTP,Public wastewater treatment,270917901003.0,91.0,-94.425255,43.825352,27091,MARTIN,Westford,Southwest
27093POTW02,Litchfield WWTP,Public wastewater treatment,270935603002.0,93.0,-94.523735,45.125969,27093,MEEKER,Litchfield,Central
27097POTW02,Little Falls WWTP,Public wastewater treatment,270977806001.0,97.0,-94.372391,45.966446,27097,MORRISON,Little Falls,Northwest
27099POTW02,Austin WWTP,Public wastewater treatment,270990008004.0,99.0,-92.974548,43.655891,27099,MOWER,Austin,Southeast
27103POTW02,Lafayette WWTP,Public wastewater treatment,271034801002.0,103.0,-94.40667,44.431145,27103,NICOLLET,Bernadotte,Southwest
27109POTW02,Rochester WWTP/Water Reclamation Plant,Public wastewater treatment,271090017032.0,109.0,-92.46926,44.06257,27109,OLMSTED,Cascade,Southeast
27115POTW02,Hinckley WWTP,Public wastewater treatment,271159505001.0,115.0,-92.944481,46.039883,27115,PINE,Hinckley,Central
27127POTW02,Morgan WWTP,Public wastewater treatment,271277501003.0,127.0,-94.934349,44.418114,27127,REDWOOD,Morgan,Southwest
27129POTW02,Olivia WWTP,Public wastewater treatment,271297905002.0,129.0,-95.010628,44.770725,27129,RENVILLE,Bird Island,Central
27131POTW02,Faribault WWTP,Public wastewater treatment,271310707002.0,131.0,-93.271523,44.306049,27131,RICE,Faribault,Southeast
27137POTW02,Hoyt Lakes WWTP,Public wastewater treatment,271370140002.0,137.0,-92.150085,47.507317,27137,ST. LOUIS,Hoyt Lakes,Northeast
27139POTW02,Jordan WWTP,Public wastewater treatment,271390808002.0,139.0,-93.629341,44.669357,27139,SCOTT,Jordan,Metro (7 County)
27141POTW02,Becker WWTP - Municipal,Public wastewater treatment,271410304043.0,141.0,-93.873489,45.39378,27141,SHERBURNE,Becker,Central
27145POTW02,Melrose WWTP,Public wastewater treatment,271450106002.0,145.0,-94.802452,45.675056,27145,STEARNS,Melrose,Central
27147POTW02,Medford WWTP,Public wastewater treatment,271479601001.0,147.0,-93.226143,44.174633,27147,STEELE,Merton,Southeast
27151POTW02,Kerkhoven WWTP,Public wastewater treatment,271519601002.0,151.0,-95.305786,45.194298,27151,SWIFT,Dublin,Southwest
27153POTW02,Staples WWTP,Public wastewater treatment,271537901003.0,153.0,-94.784378,46.363029,27153,TODD,Staples,Northwest
27157POTW02,Wabasha WWTP,Public wastewater treatment,271574901001.0,157.0,-92.01152,44.353718,27157,WABASHA,Greenfield,Southeast
27161POTW02,New Richland WWTP,Public wastewater treatment,271617902003.0,161.0,-93.491478,43.895321,27161,WASECA,New Richland,Southwest
27163POTW02,Met Council - St Croix Valley WWTP,Public wastewater treatment,271630705011.0,163.0,-92.843643,45.061398,27163,WASHINGTON,Stillwater,Metro (7 County)
27165POTW02,Madelia WWTP,Public wastewater treatment,271659501002.0,165.0,-94.404274,44.032661,27165,WATONWAN,Madelia,Southwest
27169POTW02,Lewiston WWTP,Public wastewater treatment,271696709001.0,169.0,-91.852005,43.933521,27169,WINONA,Hart,Southeast
27171POTW02,Monticello WWTP,Public wastewater treatment,271711002042.0,171.0,-93.777267,45.298901,27171,WRIGHT,Monticello,Central
27001POTW03,Palisade WWTP,Public wastewater treatment,270017702002.0,1.0,-93.49932,46.71052,27001,AITKIN,Waukenabo,Northeast
27003POTW03,John Iacarella - Linwood Terrace Co,Public wastewater treatment,270030516003.0,3.0,-93.10909,45.36117,27003,ANOKA,Linwood,Metro (7 County)
27013POTW03,Mankato WWTP,Public wastewater treatment,270131703001.0,13.0,-93.999672,44.182579,27013,BLUE EARTH,Mankato,Southwest
27015POTW03,New Ulm WWTP,Public wastewater treatment,270159601021.0,15.0,-94.429077,44.2873,27015,BROWN,New Ulm,Southwest
27019POTW03,Carver WWTP,Public wastewater treatment,270190911001.0,19.0,-93.693298,44.702145,27019,CARVER,San Francisco,Metro (7 County)
27021POTW03,East Gull Lake WWTP,Public wastewater treatment,270359508005.0,35.0,-94.088402,46.32161,27035,CROW WING,Oak Lawn,Northwest
27023POTW03,Granite Falls WWTP,Public wastewater treatment,270239503001.0,23.0,-95.5401,44.805832,27023,CHIPPEWA,Leenthrop,Southwest
27025POTW03,Harris WWTP,Public wastewater treatment,270251102003.0,25.0,-92.97937,45.596497,27025,CHISAGO,Harris,Central
27031POTW03,Wintertree Inc,Public wastewater treatment,270314802001.0,31.0,-90.37674,47.8191,27031,COOK,West Cook,Northeast
27035POTW03,Crosslake WWTP,Public wastewater treatment,270359502041.0,35.0,-94.102028,46.689171,27035,CROW WING,Crosslake,Northwest
27039POTW03,Kasson WWTP,Public wastewater treatment,270399504003.0,39.0,-92.738556,43.986176,27039,DODGE,Vernon,Southeast
27045POTW03,Wykoff WWTP,Public wastewater treatment,270459601003.0,45.0,-91.748444,43.811619,27045,FILLMORE,Rushford Village,Southeast
27047POTW03,Albert Lea WWTP,Public wastewater treatment,270471807001.0,47.0,-93.348946,43.716969,27047,FREEBORN,Bancroft,Southeast
27049POTW03,Wanamingo WWTP,Public wastewater treatment,270490809002.0,49.0,-92.786186,44.307087,27049,GOODHUE,Wanamingo,Southeast
27053POTW03,Dayton Park Properties,Public wastewater treatment,270530269102.0,53.0,-93.5208,45.16935,27053,HENNEPIN,Dayton,Metro (7 County)
27055POTW03,Hokah WWTP,Public wastewater treatment,270550202003.0,55.0,-91.348236,43.764061,27055,HOUSTON,Mound Prairie,Southeast
27059POTW03,Isanti WWTP,Public wastewater treatment,270591303013.0,59.0,-93.222115,45.559826,27059,ISANTI,Cambridge,Central
27065POTW03,Ogilvie WWTP,Public wastewater treatment,270654802002.0,65.0,-93.414742,45.831764,27065,KANABEC,Kanabec,Central
27067POTW03,Green Lake SSWD WWTP,Public wastewater treatment,270677801001.0,67.0,-94.883621,45.349686,27067,KANDIYOHI,Roseville,Central
27075POTW03,Two Harbors WWTP,Public wastewater treatment,270753704003.0,75.0,-91.67073,47.02271,27075,LAKE,Two Harbors,Northeast
27079POTW03,Waterville WWTP,Public wastewater treatment,270799502003.0,79.0,-93.915169,44.459461,27079,LE SUEUR,Le Sueur,Southwest
27091POTW03,Trimont WWTP,Public wastewater treatment,270917901002.0,91.0,-94.704834,43.768425,27091,MARTIN,Trimont,Southwest
27093POTW03,Dassel WWTP,Public wastewater treatment,270935601002.0,93.0,-94.317406,45.131062,27093,MEEKER,Dassel,Central
27097POTW03,Randall WWTP,Public wastewater treatment,270977802003.0,97.0,-94.494476,46.094227,27097,MORRISON,Darling,Northwest
27103POTW03,Saint George District Sewer System,Public wastewater treatment,270159602003.0,15.0,-94.455736,44.295972,27015,BROWN,New Ulm,Southwest
27109POTW03,Byron WWTP,Public wastewater treatment,271090018002.0,109.0,-92.645683,44.032272,27109,OLMSTED,Byron,Southeast
27127POTW03,Walnut Grove WWTP,Public wastewater treatment,271310703003.0,131.0,-93.515137,44.283184,27131,RICE,Shieldsville,Southeast
27129POTW03,Franklin WWTP,Public wastewater treatment,271297904001.0,129.0,-94.930672,44.56353,27129,RENVILLE,Birch Cooley,Central
27131POTW03,Lonsdale WWTP,Public wastewater treatment,271310702002.0,131.0,-93.402885,44.457218,27131,RICE,Erin,Southeast
27137POTW03,Aurora WWTP,Public wastewater treatment,271370139002.0,137.0,-92.176292,47.501102,27137,ST. LOUIS,White,Northeast
27141POTW03,Big Lake WWTP,Public wastewater treatment,271410304021.0,141.0,-93.737938,45.304131,27141,SHERBURNE,Big Lake,Central
27145POTW03,Cold Spring WWTP,Public wastewater treatment,271450113021.0,145.0,-94.413956,45.457394,27145,STEARNS,Wakefield,Central
27147POTW03,Owatonna WWTP,Public wastewater treatment,271479604002.0,147.0,-93.231361,44.096405,27147,STEELE,Owatonna,Southeast
27151POTW03,Appleton WWTP,Public wastewater treatment,271519604002.0,151.0,-96.033546,45.210148,27151,SWIFT,Shible,Southwest
27153POTW03,Long Prairie WWTP - Municipal,Public wastewater treatment,271537906001.0,153.0,-94.865292,45.994489,27153,TODD,Long Prairie,Northwest
27157POTW03,Mazeppa WWTP,Public wastewater treatment,271574904003.0,157.0,-92.523712,44.276138,27157,WABASHA,Mazeppa,Southeast
27161POTW03,Waldorf WWTP,Public wastewater treatment,271617902002.0,161.0,-93.697464,43.933094,27161,WASECA,Freedom,Southwest
27163POTW03,Cimarron Park WWTP,Public wastewater treatment,271630704062.0,163.0,-92.8828,44.96164,27163,WASHINGTON,Lake Elmo,Metro (7 County)
27165POTW03,Saint James WWTP,Public wastewater treatment,271659502003.0,165.0,-94.628418,43.981602,27165,WATONWAN,St. James,Southwest
27169POTW03,Winona WWTP,Public wastewater treatment,271696707002.0,169.0,-91.608002,44.034855,27169,WINONA,Winona,Southeast
27001POTW04,Tamarack WWTP,Public wastewater treatment,270017704002.0,1.0,-93.12639,46.64768,27001,AITKIN,Shamrock,Northeast
27003POTW04,Village Green North Mobile Home Park,Public wastewater treatment,270030501102.0,3.0,-93.23553,45.29982,27003,ANOKA,East Bethel,Metro (7 County)
27013POTW04,Vernon Center WWTP,Public wastewater treatment,270131715001.0,13.0,-94.164375,43.959663,27013,BLUE EARTH,Ceresco,Southwest
27019POTW04,Norwood Young America WWTP,Public wastewater treatment,270190912011.0,19.0,-93.920494,44.768028,27019,CARVER,Young America,Metro (7 County)
27037POTW04,Met Council - Hastings WWTP,Public wastewater treatment,270370611081.0,37.0,-92.852036,44.743809,27037,DAKOTA,Hastings,Metro (7 County)
27039POTW04,West Concord WWTP,Public wastewater treatment,270399503001.0,39.0,-92.891808,44.151539,27039,DODGE,West Concord,Southeast
27045POTW04,Mabel WWTP,Public wastewater treatment,270459606003.0,45.0,-91.790237,43.587124,27045,FILLMORE,Preble,Southeast
27049POTW04,Cannon Falls WWTP,Public wastewater treatment,270490806003.0,49.0,-92.876022,44.517757,27049,GOODHUE,Cannon Falls,Southeast
27053POTW04,Meadows of Whisper Creek WWTP,Public wastewater treatment,270951706001.0,95.0,-93.58534,45.64389,27095,MILLE LACS,Princeton,Central
27055POTW04,Houston WWTP,Public wastewater treatment,270550203002.0,55.0,-91.565887,43.761135,27055,HOUSTON,Sheldon,Southeast
27067POTW04,Willmar WWTP,Public wastewater treatment,270677810001.0,67.0,-95.035255,45.109253,27067,KANDIYOHI,Willmar,Central
27075POTW04,Lookout Mountain Village WWTP,Public wastewater treatment,270753701001.0,75.0,-91.3559,47.45815,27075,LAKE,Beaver Bay,Northeast
27079POTW04,MRVPUC WWTP,Public wastewater treatment,270799502001.0,79.0,-93.9084,44.47094,27079,LE SUEUR,Tyrone,Southwest
27097POTW04,Camp Ripley WWTP,Public wastewater treatment,270977802001.0,97.0,-94.426949,46.105961,27097,MORRISON,Cushing,Northwest
27109POTW04,Zumbro Ridge Estates Mobile Home Park,Public wastewater treatment,271090016031.0,109.0,-92.44986,44.08069,27109,OLMSTED,Cascade,Southeast
27111POTW04,Fergus Falls WWTP,Public wastewater treatment,271119609006.0,111.0,-96.111702,46.281791,27111,OTTER TAIL,Buse,Northwest
27127POTW04,Wabasso WWTP,Public wastewater treatment,271277504003.0,127.0,-95.251404,44.404358,27127,REDWOOD,New Avon,Southwest
27129POTW04,Sacred Heart WWTP,Public wastewater treatment,271297903001.0,129.0,-95.343369,44.779972,27129,RENVILLE,Sacred Heart,Central
27131POTW04,Nerstrand WWTP,Public wastewater treatment,271310704002.0,131.0,-93.073257,44.339993,27131,RICE,Richland,Southeast
27137POTW04,Ely WWTP,Public wastewater treatment,271370154002.0,137.0,-91.926033,47.889149,27137,ST. LOUIS,Morse,Northeast
27139POTW04,Elko New Market WWTP,Public wastewater treatment,271390811004.0,139.0,-93.33844,44.58017,27139,SCOTT,Elko New Market,Metro (7 County)
27141POTW04,Zimmerman WWTP,Public wastewater treatment,271410301014.0,141.0,-93.580338,45.42733,27141,SHERBURNE,Zimmerman,Central
27145POTW04,Holdingford WWTP,Public wastewater treatment,271450104032.0,145.0,-94.449692,45.724113,27145,STEARNS,Holding,Central
27157POTW04,Plainview-Elgin Sanitary District WWTP,Public wastewater treatment,271574902003.0,157.0,-92.139488,44.15012,27157,WABASHA,Highland,Southeast
27169POTW04,Whitewater River Regional WWTP,Public wastewater treatment,271696710002.0,169.0,-92.019028,43.937679,27169,WINONA,Saratoga,Southeast
27171POTW04,Rockford WWTP,Public wastewater treatment,271711009004.0,171.0,-93.785767,45.116272,27171,WRIGHT,Rockford,Central
27019POTW05,Laketown Community WWTP,Public wastewater treatment,270190904011.0,19.0,-93.711945,44.831287,27019,CARVER,Laketown,Metro (7 County)
27021POTW05,Federal Dam WWTP,Public wastewater treatment,270219601001.0,21.0,-94.214951,47.242081,27021,CASS,Salem,Northwest
27023POTW05,Clara City WWTP,Public wastewater treatment,270239504001.0,23.0,-95.356316,44.943329,27023,CHIPPEWA,Rheiderland,Southwest
27045POTW05,Chatfield WWTP,Public wastewater treatment,270459602002.0,45.0,-92.186539,43.839035,27045,FILLMORE,Chatfield,Southeast
27049POTW05,Pine Island WWTP,Public wastewater treatment,270490808003.0,49.0,-92.638451,44.20332,27049,GOODHUE,Pine Island,Southeast
27055POTW05,Brownsville WWTP,Public wastewater treatment,270550202002.0,55.0,-91.289452,43.689934,27055,HOUSTON,Brownsville,Southeast
27061POTW05,Coleraine-Bovey-Taconite Joint WWTP,Public wastewater treatment,270614810002.0,61.0,-93.420959,47.299541,27061,ITASCA,Iron Range,Northeast
27067POTW05,Prinsburg WWTP,Public wastewater treatment,270677812001.0,67.0,-95.186417,44.942436,27067,KANDIYOHI,Prinsburg,Central
27091POTW05,Sherburn WWTP,Public wastewater treatment,270917903002.0,91.0,-94.714584,43.651726,27091,MARTIN,Manyaska,Southwest
27127POTW05,Delhi WWTP,Public wastewater treatment,271277504001.0,127.0,-95.2083,44.59676,27127,REDWOOD,Kintire,Southwest
27129POTW05,Hector WWTP,Public wastewater treatment,271297901001.0,129.0,-94.691154,44.760677,27129,RENVILLE,Boon Lake,Central
27137POTW05,Babbitt WWTP,Public wastewater treatment,271370141001.0,137.0,-91.987427,47.673851,27137,ST. LOUIS,Babbitt,Northeast
27141POTW05,Clear Lake/Clearwater WWTP,Public wastewater treatment,271410303005.0,141.0,-94.027695,45.425522,27141,SHERBURNE,Clear Lake,Central
27145POTW05,Richmond WWTP,Public wastewater treatment,271450115002.0,145.0,-94.951248,45.738529,27145,STEARNS,Sauk Centre,Central
27147POTW05,Hope - Somerset Township WWTP,Public wastewater treatment,271479605003.0,147.0,-93.268343,43.969831,27147,STEELE,Berlin,Southeast
27157POTW05,Hammond WWTP,Public wastewater treatment,271574904004.0,157.0,-92.373146,44.224976,27157,WABASHA,Hyde Park,Southeast
27165POTW05,La Salle WWTP,Public wastewater treatment,271659501002.0,165.0,-94.566895,44.074699,27165,WATONWAN,Madelia,Southwest
27013POTW06,Lake Crystal WWTP,Public wastewater treatment,270131710002.0,13.0,-94.248779,44.130672,27013,BLUE EARTH,Judson,Southwest
27019POTW06,Mayer WWTP,Public wastewater treatment,270190902002.0,19.0,-93.920486,44.876926,27019,CARVER,Camden,Metro (7 County)
27021POTW06,USCOE Leech Lake Rec Area WWTP,Public wastewater treatment,270219602002.0,21.0,-94.254395,47.20377,27021,CASS,Boy Lake,Northwest
27023POTW06,Maynard WWTP,Public wastewater treatment,270239503001.0,23.0,-95.469666,44.902069,27023,CHIPPEWA,Leenthrop,Southwest
27039POTW06,Mantorville WWTP,Public wastewater treatment,270399501003.0,39.0,-92.753624,44.06937,27039,DODGE,Mantorville,Southeast
27045POTW06,Harmony WWTP,Public wastewater treatment,270459605002.0,45.0,-92.010162,43.543991,27045,FILLMORE,Bristol,Southeast
27049POTW06,Red Wing WWTP,Public wastewater treatment,270490802001.0,49.0,-92.520645,44.567265,27049,GOODHUE,Red Wing,Southeast
27061POTW06,Grand Rapids WWTP,Public wastewater treatment,270614808022.0,61.0,-93.505722,47.203838,27061,ITASCA,Grand Rapids,Northeast
27071POTW06,ISD 363 - Indus School,Public wastewater treatment,270717905002.0,71.0,-93.9032,48.63056,27071,KOOCHICHING,Northwest Koochiching,Northeast
27085POTW06,Glencoe WWTP,Public wastewater treatment,270859507004.0,85.0,-94.133942,44.770023,27085,MCLEOD,Helen,Central
27091POTW06,Fairmont WWTP,Public wastewater treatment,270917906003.0,91.0,-94.459625,43.670208,27091,MARTIN,Fairmont,Southwest
27129POTW06,Morton WWTP,Public wastewater treatment,271297904001.0,129.0,-95.034248,44.580914,27129,RENVILLE,Birch Cooley,Central
27137POTW06,Buhl Kinney WWTP,Public wastewater treatment,271370154002.0,137.0,-91.926033,47.889149,27137,ST. LOUIS,Morse,Northeast
27139POTW06,Belle Plaine WWTP,Public wastewater treatment,271390813003.0,139.0,-93.767906,44.605385,27139,SCOTT,Belle Plaine,Metro (7 County)
27141POTW06,Aspen Hills WWTP,Public wastewater treatment,271410304025.0,141.0,-93.64985,45.33562,27141,SHERBURNE,Big Lake,Central
27145POTW06,Sauk Centre WWTP,Public wastewater treatment,271450115005.0,145.0,-94.941666,45.723415,27145,STEARNS,Sauk Centre,Central
