Source_ID,Source_Name,Source_Type,GEOID,FIPS_Code,Long,Lat,zoneID,County,City,Region
27027PF1790984-64320,Prescribed burn,Prescribed burn,270270302024.0,27.0,-96.321,46.724,27027,CLAY,Parke,Northwest
27027PF1794304-64319,Prescribed burn,Prescribed burn,270270302012.0,27.0,-96.225,46.956,27027,CLAY,Hitterdal,Northwest
27027PF1798321-64319,Prescribed burn,Prescribed burn,270270301072.0,27.0,-96.796,47.139,27027,CLAY,Kragnes,Northwest
27029PF1447528-64330,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.273,47.96,27029,CLEARWATER,North Clearwater,Northwest
27029PF1447653-64327,Prescribed burn,Prescribed burn,270290002001.0,29.0,-95.498,47.391,27029,CLEARWATER,La Prairie,Northwest
27029PF1733450-64330,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.238,47.868,27029,CLEARWATER,North Clearwater,Northwest
27029PF1738887-64328,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.422,48.004,27029,CLEARWATER,North Clearwater,Northwest
27029PF1738910-64328,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.494,48.02,27029,CLEARWATER,North Clearwater,Northwest
27029PF1740049-64328,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.327,47.956,27029,CLEARWATER,North Clearwater,Northwest
27029PF1741155-64328,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.306,47.744,27029,CLEARWATER,North Clearwater,Northwest
27029PF1742684-64328,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.504,47.966,27029,CLEARWATER,North Clearwater,Northwest
27029PF1750898-64327,Prescribed burn,Prescribed burn,270290002001.0,29.0,-95.412,47.407,27029,CLEARWATER,La Prairie,Northwest
27029PF1751127-64327,Prescribed burn,Prescribed burn,270290003001.0,29.0,-95.52,47.792,27029,CLEARWATER,North Clearwater,Northwest
