"","Receptor","CAS","X.x","Pollutant.x","Param_Code","Mean","StdDev","pollutanttype","Join_Count","Distance","TARGET_FID","name","state","county","aqs_site_n","lat","long","x","y","UTM_Zone","airsid","city","address","startdate","NEAR_FID","NEAR_DIST","FID_","GEOID","FIPS_Code","lat_1","long_1","utm_x","utm_y","zoneID","County_1","SITEID","SITEIDTYPE","X.y","Pollutant.y","Annual"
"1",10019,"E1647635",1481,"PM2.5",88101,7.94636363636364,4.64994184185249,"criteria",1,0.00287623271036,17,"Shakopee","27","139","0505",44.789422,-93.512531,459457,4959686,15,"27-139-0505","Shakopee","917 Dakota St. Shakopee, MN",2000-01-01,10102,0.00287623271036,10102,271390804002,139,-93.5120126965,44.7922506747,459500,4960000,27139,"SCOTT","271390505","MPCAID",1225,"Particulate Matter <2.5",13.5282474763518
"2",10019,"E1647635",1481,"PM2.5",88101,7.94636363636364,4.64994184185249,"criteria",1,0.00287623271036,17,"Shakopee","27","139","0505",44.789422,-93.512531,459457,4959686,15,"27-139-0505","Shakopee","917 Dakota St. Shakopee, MN",2000-01-01,10102,0.00287623271036,10102,271390804002,139,-93.5120126965,44.7922506747,459500,4960000,27139,"SCOTT","271390505","AQSID",1225,"Particulate Matter <2.5",13.5282474763518
"3",14127,"100-41-4",1267,"Ethylbenzene",45203,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",451,"Ethylbenzene",0.496085484735923
"4",14127,"100-41-4",1267,"Ethylbenzene",45203,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",451,"Ethylbenzene",0.496085484735923
"5",14127,"100-42-5",1285,"Styrene",45220,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",472,"Styrene",0.183779776668207
"6",14127,"100-42-5",1285,"Styrene",45220,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",472,"Styrene",0.183779776668207
"7",14127,"100-44-7",1250,"Benzyl Chloride",45809,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",459,"Benzyl chloride",0.000166571864055554
"8",14127,"100-44-7",1250,"Benzyl Chloride",45809,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",459,"Benzyl chloride",0.000166571864055554
"9",14127,"10061-01-5",1262,"Cis-1,3-Dichloropropene",43831,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",444,"Dichloropropene,13C",0.000623082392849028
"10",14127,"10061-01-5",1262,"Cis-1,3-Dichloropropene",43831,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",444,"Dichloropropene,13C",0.000623082392849028
"11",14127,"106-93-4",1268,"Ethylene Dibromide",43843,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",452,"Ethylene Dibromide",0.000324556619232717
"12",14127,"106-93-4",1268,"Ethylene Dibromide",43843,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",452,"Ethylene Dibromide",0.000324556619232717
"13",14127,"106-99-0",1241,"1,3-Butadiene",43218,0.092005262,0.046437472,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",453,"Butadiene 1,3-",0.26977292824105
"14",14127,"106-99-0",1241,"1,3-Butadiene",43218,0.092005262,0.046437472,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",453,"Butadiene 1,3-",0.26977292824105
"15",14127,"107-06-2",1269,"Ethylene Dichloride",43815,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",446,"Dichloroethane, 1,2- (Ethylene Dichloride)",0.00665476670132881
"16",14127,"107-06-2",1269,"Ethylene Dichloride",43815,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",446,"Dichloroethane, 1,2- (Ethylene Dichloride)",0.00665476670132881
"17",14127,"108-05-4",1293,"Vinyl Acetate",43447,0.593009374,0.317805072,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",483,"Vinyl Acetate",0.00560956312929985
"18",14127,"108-05-4",1293,"Vinyl Acetate",43447,0.593009374,0.317805072,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",483,"Vinyl Acetate",0.00560956312929985
"19",14127,"108-67-8",1243,"1,3,5-Trimethylbenzene",45207,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",481,"Trimethylbenzene, 1,3,5-",0.0444366292395363
"20",14127,"108-67-8",1243,"1,3,5-Trimethylbenzene",45207,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",481,"Trimethylbenzene, 1,3,5-",0.0444366292395363
"21",14127,"108-88-3",1287,"Toluene",45202,1.095222212,0.535721373,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",476,"Toluene",4.91644113891543
"22",14127,"108-88-3",1287,"Toluene",45202,1.095222212,0.535721373,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",476,"Toluene",4.91644113891543
"23",14127,"108-90-7",1257,"Chlorobenzene",45801,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",439,"Chlorobenzene",0.043009652601174
"24",14127,"108-90-7",1257,"Chlorobenzene",45801,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",439,"Chlorobenzene",0.043009652601174
"25",14127,"110-54-3",1281,"N-Hexane",43231,1.181805865,1.942591463,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",471,"NHexane",1.89666412079701
"26",14127,"110-54-3",1281,"N-Hexane",43231,1.181805865,1.942591463,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",471,"NHexane",1.89666412079701
"27",14127,"110-82-7",1263,"Cyclohexane",43248,0.350879982,0.53625032,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",457,"Cyclohexane",0.428672862685615
"28",14127,"110-82-7",1263,"Cyclohexane",43248,0.350879982,0.53625032,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",457,"Cyclohexane",0.428672862685615
"29",14127,"120-82-1",1239,"1,2,4-Trichlorobenzene",45810,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",477,"Trichlorobenzene, 1,2,4-",0.000240611728756335
"30",14127,"120-82-1",1239,"1,2,4-Trichlorobenzene",45810,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",477,"Trichlorobenzene, 1,2,4-",0.000240611728756335
"31",14127,"127-18-4",1286,"Tetrachloroethylene",43817,NA,0.16702149,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",475,"Tetrachloroethylene (Perchloroethylene)",0.0602571431879668
"32",14127,"127-18-4",1286,"Tetrachloroethylene",43817,NA,0.16702149,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",475,"Tetrachloroethylene (Perchloroethylene)",0.0602571431879668
"33",14127,"1330-20-7",1275,"M/P Xylene",45109,0.619690503,0.155057355,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",485,"Xylenes (Mixed Isomers)",2.46980339540419
"34",14127,"1330-20-7",1275,"M/P Xylene",45109,0.619690503,0.155057355,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",485,"Xylenes (Mixed Isomers)",2.46980339540419
"35",14127,"156-59-2",1261,"Cis-1,2-Dichloroethene",43839,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",448,"Dichloroethylene, cis-1,2-",8.33681014000831e-07
"36",14127,"156-59-2",1261,"Cis-1,2-Dichloroethene",43839,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",448,"Dichloroethylene, cis-1,2-",8.33681014000831e-07
"37",14127,"1634-04-4",1279,"Methyl Tert-Butyl Ether",43372,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",465,"Methyl Tert Butyl Ether",0.000128682795306645
"38",14127,"1634-04-4",1279,"Methyl Tert-Butyl Ether",43372,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",465,"Methyl Tert Butyl Ether",0.000128682795306645
"39",14127,"50-00-0",1270,"Formaldehyde",43502,2.285151964,0.99285394,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",489,"Formaldehyde",2.70372527839678
"40",14127,"50-00-0",1270,"Formaldehyde",43502,2.285151964,0.99285394,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",489,"Formaldehyde",2.70372527839678
"41",14127,"56-23-5",1256,"Carbon Tetrachloride",43804,0.484713611,0.070293831,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",463,"Carbon Tetrachloride",0.540692252639278
"42",14127,"56-23-5",1256,"Carbon Tetrachloride",43804,0.484713611,0.070293831,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",463,"Carbon Tetrachloride",0.540692252639278
"43",14127,"67-64-1",1246,"Acetone",43551,2.721763704,0.876844154,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",455,"Acetone",0.188193866514773
"44",14127,"67-64-1",1246,"Acetone",43551,2.721763704,0.876844154,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",455,"Acetone",0.188193866514773
"45",14127,"67-66-3",1259,"Chloroform",43803,0.201585955,0.542634325,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",441,"Chloroform (Trichloromethane)",0.0901283566419676
"46",14127,"67-66-3",1259,"Chloroform",43803,0.201585955,0.542634325,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",441,"Chloroform (Trichloromethane)",0.0901283566419676
"47",14127,"71-43-2",1248,"Benzene",45201,0.666062037,0.303587334,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",458,"Benzene",1.41510008687839
"48",14127,"71-43-2",1248,"Benzene",45201,0.666062037,0.303587334,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",458,"Benzene",1.41510008687839
"49",14127,"71-55-6",1277,"Methyl Chloroform",43814,NA,0.049476132,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",478,"Trichloroethane, 1,1,1-",0.4242297216891
"50",14127,"71-55-6",1277,"Methyl Chloroform",43814,NA,0.049476132,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",478,"Trichloroethane, 1,1,1-",0.4242297216891
"51",14127,"74-83-9",1253,"Bromomethane",43819,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",466,"Methyl Bromide (Bromomethane)",0.152377751516453
"52",14127,"74-83-9",1253,"Bromomethane",43819,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",466,"Methyl Bromide (Bromomethane)",0.152377751516453
"53",14127,"74-87-3",1260,"Chloromethane",43801,1.031539615,0.150781063,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",467,"Methyl Chloride (Chloromethane)",1.1563830035667
"54",14127,"74-87-3",1260,"Chloromethane",43801,1.031539615,0.150781063,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",467,"Methyl Chloride (Chloromethane)",1.1563830035667
"55",14127,"7446-09-5",1458,"SulfurDioxide",42401,1.15428489300389e-06,1.22793915206589e-06,"criteria",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",435,"Sulfur Dioxide",2.71482818466208
"56",14127,"7446-09-5",1458,"SulfurDioxide",42401,1.15428489300389e-06,1.22793915206589e-06,"criteria",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",435,"Sulfur Dioxide",2.71482818466208
"57",14127,"75-00-3",1258,"Chloroethane",43812,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",440,"Chloroethane",0.000381272066648159
"58",14127,"75-00-3",1258,"Chloroethane",43812,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",440,"Chloroethane",0.000381272066648159
"59",14127,"75-01-4",1294,"Vinyl Chloride",43860,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",484,"Vinyl Chloride",0.000712674417934434
"60",14127,"75-01-4",1294,"Vinyl Chloride",43860,NA,NA,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",484,"Vinyl Chloride",0.000712674417934434
"61",14127,"75-07-0",1245,"Acetaldehyde",43503,1.442690877,0.473370218,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",490,"Acetaldehyde",1.70010596529836
"62",14127,"75-07-0",1245,"Acetaldehyde",43503,1.442690877,0.473370218,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",490,"Acetaldehyde",1.70010596529836
"63",14127,"75-09-2",1266,"Dichloromethane",43802,0.286960545,0.124380532,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","MPCAID",470,"Methylene Chloride",0.0461424531633057
"64",14127,"75-09-2",1266,"Dichloromethane",43802,0.286960545,0.124380532,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",470,"Methylene Chloride",0.0461424531633057
"65",14127,"75-15-0",1255,"Carbon Disulfide",42153,0.043677197,0.010009695,"airtoxics",1,0.000611660573436,7,"St. Paul Park","27","163","0436",44.84734,-92.995596,500348,4965992,15,"27-163-0436","St Paul Park","649 5th St",1989-02-27,14235,0.000611660573436,14235,271630713001,163,-92.996203695,44.8474116235,500300,4966000,27163,"WASHINGTON","271630436","AQSID",462,"Carbon Disulfide",0.00790047935875506
